gameid,leagid,leagyear,weeknum,gamedate,awayid,atmloc,aconfid,aconf,adivid,adivname,homeid,htmloc,hconfid,hconf,hdivid,hdivname,ascore,hscore,spread,ou,totalou,favid,dogid,winteamid,loseteamid,isconf,isdiv,ot,so,lineoutcomeid,lineoutcome,totaloutcomeid,totaloutcome,siteloc,gametypeid
132024620,13,2024,13,2025-01-04 00:00:00,138,New York-R,2,Eastern,22,Metropolitan,140,Washington,2,Eastern,22,Metropolitan,4,7,1.5,6.0,11.0,140,138,140,138,1,1,0,0,3,favorite win and cover,6,over,1,1
132024621,13,2024,13,2025-01-04 00:00:00,136,New Jersey,2,Eastern,22,Metropolitan,160,San Jose,3,Western,12,Pacific,2,3,1.5,6.0,5.0,136,160,160,136,0,0,0,0,2,dog win and cover,5,under,1,1
132024622,13,2024,13,2025-01-04 00:00:00,144,Detroit,2,Eastern,9,Atlantic,155,Winnipeg,3,Western,10,Central,4,2,1.5,5.5,6.0,155,144,144,155,0,0,0,0,2,dog win and cover,6,over,1,1
132024623,13,2024,13,2025-01-04 00:00:00,142,Boston,2,Eastern,9,Atlantic,148,Toronto,2,Eastern,9,Atlantic,4,6,1.5,6.0,10.0,148,142,148,142,1,1,0,0,3,favorite win and cover,6,over,1,1
132024624,13,2024,13,2025-01-04 00:00:00,156,Minnesota,3,Western,10,Central,135,Carolina,2,Eastern,22,Metropolitan,4,0,1.5,6.0,4.0,135,156,156,135,0,0,0,0,2,dog win and cover,5,under,1,1
132024625,13,2024,13,2025-01-04 00:00:00,153,St. Louis,3,Western,10,Central,141,Columbus,2,Eastern,22,Metropolitan,4,6,1.5,6.0,10.0,153,141,141,153,0,0,0,0,2,dog win and cover,6,over,1,1
132024626,13,2024,13,2025-01-04 00:00:00,145,Montreal,2,Eastern,9,Atlantic,152,Colorado,3,Western,10,Central,2,1,1.5,6.5,3.0,152,145,145,152,0,0,1,1,2,dog win and cover,5,under,1,1
132024627,13,2024,13,2025-01-04 00:00:00,165,Utah,3,Western,10,Central,151,Dallas,3,Western,10,Central,2,3,1.5,6.5,5.0,151,165,151,165,1,1,1,0,4,dog cover | favorite win,5,under,1,1
132024628,13,2024,13,2025-01-04 00:00:00,147,Tampa Bay,2,Eastern,9,Atlantic,159,Los Angeles,3,Western,12,Pacific,1,2,1.5,6.0,3.0,159,147,159,147,0,0,0,0,4,dog cover | favorite win,5,under,1,1
132024629,13,2024,13,2025-01-04 00:00:00,154,Nashville,3,Western,10,Central,157,Calgary,3,Western,12,Pacific,4,1,1.5,6.0,5.0,157,154,154,157,1,0,0,0,2,dog win and cover,5,under,1,1
132024630,13,2024,13,2025-01-04 00:00:00,143,Buffalo,2,Eastern,9,Atlantic,163,Vegas,3,Western,12,Pacific,1,3,1.5,6.5,4.0,163,143,163,143,0,0,0,0,3,favorite win and cover,5,under,1,1
132024631,13,2024,13,2025-01-04 00:00:00,158,Edomonton,3,Western,12,Pacific,164,Seattle,3,Western,12,Pacific,4,2,1.5,6.5,6.0,158,164,158,164,1,1,0,0,3,favorite win and cover,5,under,1,1
132024632,13,2024,13,2025-01-05 00:00:00,138,New York-R,2,Eastern,22,Metropolitan,150,Chicago,3,Western,10,Central,6,2,1.5,6.0,8.0,138,150,138,150,0,0,0,0,3,favorite win and cover,6,over,1,1
132024633,13,2024,13,2025-01-05 00:00:00,137,New York-I,2,Eastern,22,Metropolitan,142,Boston,2,Eastern,9,Atlantic,5,4,1.5,5.5,9.0,142,137,137,142,1,0,1,0,2,dog win and cover,6,over,1,1
132024634,13,2024,13,2025-01-05 00:00:00,139,Pittsburgh,2,Eastern,22,Metropolitan,135,Carolina,2,Eastern,22,Metropolitan,3,4,1.5,6.5,7.0,135,139,135,139,1,1,1,0,4,dog cover | favorite win,6,over,1,1
132024635,13,2024,13,2025-01-05 00:00:00,134,Philadelphia,2,Eastern,22,Metropolitan,148,Toronto,2,Eastern,9,Atlantic,2,3,1.5,6.5,5.0,148,134,148,134,1,0,1,0,4,dog cover | favorite win,5,under,1,1
132024636,13,2024,13,2025-01-05 00:00:00,147,Tampa Bay,2,Eastern,9,Atlantic,162,Anaheim,3,Western,12,Pacific,1,4,1.5,6.5,5.0,147,162,162,147,0,0,0,0,2,dog win and cover,5,under,1,1
132024637,13,2024,14,2025-01-06 00:00:00,140,Washington,2,Eastern,22,Metropolitan,143,Buffalo,2,Eastern,9,Atlantic,3,4,1.5,6.0,7.0,140,143,143,140,1,0,1,1,2,dog win and cover,6,over,1,1
132024638,13,2024,14,2025-01-06 00:00:00,161,Vancouver,3,Western,12,Pacific,145,Montreal,2,Eastern,9,Atlantic,4,5,1.5,6.0,9.0,161,145,145,161,0,0,1,0,2,dog win and cover,6,over,1,1
132024639,13,2024,14,2025-01-06 00:00:00,149,Florida,2,Eastern,9,Atlantic,152,Colorado,3,Western,10,Central,1,3,1.5,6.5,4.0,152,149,152,149,0,0,0,0,3,favorite win and cover,5,under,1,1
132024640,13,2024,14,2025-01-06 00:00:00,136,New Jersey,2,Eastern,22,Metropolitan,164,Seattle,3,Western,12,Pacific,3,2,1.5,6.0,5.0,136,164,136,164,0,0,0,0,4,dog cover | favorite win,5,under,1,1
132024641,13,2024,14,2025-01-07 00:00:00,158,Edomonton,3,Western,12,Pacific,142,Boston,2,Eastern,9,Atlantic,4,0,1.5,6.0,4.0,158,142,158,142,0,0,0,0,3,favorite win and cover,5,under,1,1
132024642,13,2024,14,2025-01-07 00:00:00,146,Ottawa,2,Eastern,9,Atlantic,144,Detroit,2,Eastern,9,Atlantic,2,3,1.5,6.0,5.0,146,144,144,146,1,1,1,0,2,dog win and cover,5,under,1,1
132024643,13,2024,14,2025-01-07 00:00:00,151,Dallas,3,Western,10,Central,138,New York-R,2,Eastern,22,Metropolitan,5,4,1.5,6.5,9.0,151,138,151,138,0,0,1,0,4,dog cover | favorite win,6,over,1,1
132024644,13,2024,14,2025-01-07 00:00:00,141,Columbus,2,Eastern,22,Metropolitan,139,Pittsburgh,2,Eastern,22,Metropolitan,4,3,1.5,6.5,7.0,139,141,141,139,1,1,1,1,2,dog win and cover,6,over,1,1
132024645,13,2024,14,2025-01-07 00:00:00,148,Toronto,2,Eastern,9,Atlantic,134,Philadelphia,2,Eastern,22,Metropolitan,3,2,1.5,5.5,5.0,148,134,148,134,1,0,0,0,4,dog cover | favorite win,5,under,1,1
132024646,13,2024,14,2025-01-07 00:00:00,153,St. Louis,3,Western,10,Central,156,Minnesota,3,Western,10,Central,4,6,1.5,5.5,10.0,156,153,156,153,1,1,0,0,3,favorite win and cover,6,over,1,1
132024647,13,2024,14,2025-01-07 00:00:00,154,Nashville,3,Western,10,Central,155,Winnipeg,3,Western,10,Central,2,5,1.5,6.0,7.0,155,154,155,154,1,1,0,0,3,favorite win and cover,6,over,1,1
132024648,13,2024,14,2025-01-07 00:00:00,157,Calgary,3,Western,12,Pacific,162,Anaheim,3,Western,12,Pacific,3,2,1.5,6.5,5.0,157,162,157,162,1,1,1,0,4,dog cover | favorite win,5,under,1,1
132024649,13,2024,14,2025-01-07 00:00:00,163,Vegas,3,Western,12,Pacific,160,San Jose,3,Western,12,Pacific,4,2,1.5,6.5,6.0,163,160,163,160,1,1,0,0,3,favorite win and cover,5,under,1,1
132024650,13,2024,14,2025-01-08 00:00:00,161,Vancouver,3,Western,12,Pacific,140,Washington,2,Eastern,22,Metropolitan,1,2,1.5,6.0,3.0,140,161,140,161,0,0,1,0,4,dog cover | favorite win,5,under,1,1
132024651,13,2024,14,2025-01-08 00:00:00,152,Colorado,3,Western,10,Central,150,Chicago,3,Western,10,Central,1,3,1.5,6.5,4.0,152,150,150,152,1,1,0,0,2,dog win and cover,5,under,1,1
132024652,13,2024,14,2025-01-08 00:00:00,149,Florida,2,Eastern,9,Atlantic,165,Utah,3,Western,10,Central,4,1,1.5,6.0,5.0,149,165,149,165,0,0,0,0,3,favorite win and cover,5,under,1,1
132024653,13,2024,14,2025-04-17 00:00:00,157,Calgary,3,Western,12,Pacific,159,Los Angeles,3,Western,12,Pacific,0,0,1.5,5.5,0.0,-1,-1,159,157,1,1,0,0,7,dog cover | tie,5,under,1,1
132024654,13,2024,14,2025-01-09 00:00:00,143,Buffalo,2,Eastern,9,Atlantic,146,Ottawa,2,Eastern,9,Atlantic,4,0,1.5,6.0,4.0,146,143,143,146,1,1,0,0,2,dog win and cover,5,under,1,1
132024655,13,2024,14,2025-01-09 00:00:00,142,Boston,2,Eastern,9,Atlantic,147,Tampa Bay,2,Eastern,9,Atlantic,1,4,1.5,6.0,5.0,147,142,147,142,1,1,0,0,3,favorite win and cover,5,under,1,1
132024656,13,2024,14,2025-01-09 00:00:00,136,New Jersey,2,Eastern,22,Metropolitan,138,New York-R,2,Eastern,22,Metropolitan,2,3,1.5,6.0,5.0,136,138,138,136,1,1,1,0,2,dog win and cover,5,under,1,1
132024657,13,2024,14,2025-01-09 00:00:00,151,Dallas,3,Western,10,Central,134,Philadelphia,2,Eastern,22,Metropolitan,4,1,1.5,6.5,5.0,151,134,151,134,0,0,0,0,3,favorite win and cover,5,under,1,1
132024658,13,2024,14,2025-01-09 00:00:00,158,Edomonton,3,Western,12,Pacific,139,Pittsburgh,2,Eastern,22,Metropolitan,3,5,1.5,6.5,8.0,158,139,139,158,0,0,0,0,2,dog win and cover,6,over,1,1
132024659,13,2024,14,2025-01-09 00:00:00,164,Seattle,3,Western,12,Pacific,141,Columbus,2,Eastern,22,Metropolitan,2,6,1.5,6.0,8.0,164,141,141,164,0,0,0,0,2,dog win and cover,6,over,1,1
132024660,13,2024,14,2025-01-09 00:00:00,148,Toronto,2,Eastern,9,Atlantic,135,Carolina,2,Eastern,22,Metropolitan,3,6,1.5,5.5,9.0,135,148,135,148,1,0,0,0,3,favorite win and cover,6,over,1,1
132024661,13,2024,14,2025-01-09 00:00:00,162,Anaheim,3,Western,12,Pacific,153,St. Louis,3,Western,10,Central,2,6,1.5,6.0,8.0,153,162,153,162,1,0,0,0,3,favorite win and cover,6,over,1,1
132024662,13,2024,14,2025-01-09 00:00:00,152,Colorado,3,Western,10,Central,156,Minnesota,3,Western,10,Central,6,1,1.5,6.0,7.0,152,156,152,156,1,1,0,0,3,favorite win and cover,6,over,1,1
132024663,13,2024,14,2025-01-09 00:00:00,137,New York-I,2,Eastern,22,Metropolitan,163,Vegas,3,Western,12,Pacific,4,0,1.5,6.0,4.0,163,137,137,163,0,0,0,0,2,dog win and cover,5,under,1,1
132024664,13,2024,14,2025-01-10 00:00:00,150,Chicago,3,Western,10,Central,144,Detroit,2,Eastern,9,Atlantic,3,5,1.5,6.0,8.0,144,150,144,150,0,0,0,0,3,favorite win and cover,6,over,1,1
132024665,13,2024,14,2025-01-10 00:00:00,145,Montreal,2,Eastern,9,Atlantic,140,Washington,2,Eastern,22,Metropolitan,3,2,1.5,6.0,5.0,140,145,145,140,1,0,1,0,2,dog win and cover,5,under,1,1
132024666,13,2024,14,2025-01-10 00:00:00,161,Vancouver,3,Western,12,Pacific,135,Carolina,2,Eastern,22,Metropolitan,0,2,1.5,6.0,2.0,135,161,135,161,0,0,0,0,3,favorite win and cover,5,under,1,1
132024667,13,2024,14,2025-01-10 00:00:00,159,Los Angeles,3,Western,12,Pacific,155,Winnipeg,3,Western,10,Central,2,1,1.5,5.5,3.0,155,159,159,155,1,0,1,0,2,dog win and cover,5,under,1,1
132024668,13,2024,14,2025-01-10 00:00:00,160,San Jose,3,Western,12,Pacific,165,Utah,3,Western,10,Central,1,2,1.5,6.0,3.0,165,160,165,160,1,0,0,0,4,dog cover | favorite win,5,under,1,1
132024669,13,2024,14,2025-01-11 00:00:00,142,Boston,2,Eastern,9,Atlantic,149,Florida,2,Eastern,9,Atlantic,4,3,1.5,5.5,7.0,149,142,142,149,1,1,1,0,2,dog win and cover,6,over,1,1
132024670,13,2024,14,2025-01-11 00:00:00,164,Seattle,3,Western,12,Pacific,143,Buffalo,2,Eastern,9,Atlantic,6,2,1.5,6.0,8.0,143,164,164,143,0,0,0,0,2,dog win and cover,6,over,1,1
132024671,13,2024,14,2025-01-11 00:00:00,146,Ottawa,2,Eastern,9,Atlantic,139,Pittsburgh,2,Eastern,22,Metropolitan,5,0,1.5,5.5,5.0,-1,-1,146,139,1,0,0,0,8,pick,5,under,1,1
132024672,13,2024,14,2025-01-11 00:00:00,161,Vancouver,3,Western,12,Pacific,148,Toronto,2,Eastern,9,Atlantic,3,0,1.5,5.5,3.0,148,161,161,148,0,0,0,0,2,dog win and cover,5,under,1,1
132024673,13,2024,14,2025-01-11 00:00:00,151,Dallas,3,Western,10,Central,145,Montreal,2,Eastern,9,Atlantic,2,1,1.5,6.0,3.0,151,145,151,145,0,0,1,1,4,dog cover | favorite win,5,under,1,1
132024674,13,2024,14,2025-01-11 00:00:00,147,Tampa Bay,2,Eastern,9,Atlantic,136,New Jersey,2,Eastern,22,Metropolitan,2,3,1.5,6.0,5.0,136,147,136,147,1,0,1,0,4,dog cover | favorite win,5,under,1,1
132024675,13,2024,14,2025-01-11 00:00:00,162,Anaheim,3,Western,12,Pacific,134,Philadelphia,2,Eastern,22,Metropolitan,0,6,1.5,6.0,6.0,134,162,134,162,0,0,0,0,3,favorite win and cover,0,push,1,1
132024676,13,2024,14,2025-01-11 00:00:00,158,Edomonton,3,Western,12,Pacific,150,Chicago,3,Western,10,Central,4,3,1.5,6.5,7.0,158,150,158,150,1,0,0,0,4,dog cover | favorite win,6,over,1,1
132024677,13,2024,14,2025-01-11 00:00:00,141,Columbus,2,Eastern,22,Metropolitan,153,St. Louis,3,Western,10,Central,2,1,1.5,6.0,3.0,153,141,141,153,0,0,0,0,2,dog win and cover,5,under,1,1
132024678,13,2024,14,2025-01-11 00:00:00,152,Colorado,3,Western,10,Central,155,Winnipeg,3,Western,10,Central,0,3,1.5,6.0,3.0,152,155,155,152,1,1,0,0,2,dog win and cover,5,under,1,1
132024679,13,2024,14,2025-01-11 00:00:00,140,Washington,2,Eastern,22,Metropolitan,154,Nashville,3,Western,10,Central,4,1,1.5,6.0,5.0,154,140,140,154,0,0,0,0,2,dog win and cover,5,under,1,1
132024680,13,2024,14,2025-01-11 00:00:00,137,New York-I,2,Eastern,22,Metropolitan,165,Utah,3,Western,10,Central,2,1,1.5,6.0,3.0,165,137,137,165,0,0,0,0,2,dog win and cover,5,under,1,1
132024681,13,2024,14,2025-01-11 00:00:00,159,Los Angeles,3,Western,12,Pacific,157,Calgary,3,Western,12,Pacific,1,2,1.5,5.5,3.0,157,159,157,159,1,1,0,0,4,dog cover | favorite win,5,under,1,1
132024682,13,2024,14,2025-01-11 00:00:00,138,New York-R,2,Eastern,22,Metropolitan,163,Vegas,3,Western,12,Pacific,2,1,1.5,6.0,3.0,163,138,138,163,0,0,0,0,2,dog win and cover,5,under,1,1
132024683,13,2024,14,2025-01-11 00:00:00,156,Minnesota,3,Western,10,Central,160,San Jose,3,Western,12,Pacific,3,1,1.5,6.0,4.0,156,160,156,160,1,0,0,0,3,favorite win and cover,5,under,1,1
132024684,13,2024,14,2025-01-12 00:00:00,164,Seattle,3,Western,12,Pacific,144,Detroit,2,Eastern,9,Atlantic,2,6,1.5,6.0,8.0,144,164,144,164,0,0,0,0,3,favorite win and cover,6,over,1,1
132024685,13,2024,14,2025-01-12 00:00:00,151,Dallas,3,Western,10,Central,146,Ottawa,2,Eastern,9,Atlantic,2,3,1.5,5.5,5.0,151,146,146,151,0,0,0,0,2,dog win and cover,5,under,1,1
132024686,13,2024,14,2025-01-12 00:00:00,147,Tampa Bay,2,Eastern,9,Atlantic,139,Pittsburgh,2,Eastern,22,Metropolitan,5,2,1.5,6.5,7.0,147,139,147,139,1,0,0,0,3,favorite win and cover,6,over,1,1
132024687,13,2024,14,2025-01-12 00:00:00,162,Anaheim,3,Western,12,Pacific,135,Carolina,2,Eastern,22,Metropolitan,3,2,1.5,6.0,5.0,135,162,162,135,0,0,1,0,2,dog win and cover,5,under,1,1
132024688,13,2024,14,2025-01-12 00:00:00,156,Minnesota,3,Western,10,Central,163,Vegas,3,Western,12,Pacific,1,4,1.5,5.5,5.0,163,156,163,156,1,0,0,0,3,favorite win and cover,5,under,1,1
132024689,13,2024,15,2025-01-13 00:00:00,149,Florida,2,Eastern,9,Atlantic,134,Philadelphia,2,Eastern,22,Metropolitan,3,4,1.5,6.0,7.0,149,134,134,149,1,0,0,0,2,dog win and cover,6,over,1,1
132024690,13,2024,15,2025-01-13 00:00:00,157,Calgary,3,Western,12,Pacific,150,Chicago,3,Western,10,Central,5,2,1.5,6.0,7.0,157,150,157,150,1,0,0,0,3,favorite win and cover,6,over,1,1
132024691,13,2024,15,2025-01-13 00:00:00,159,Los Angeles,3,Western,12,Pacific,158,Edomonton,3,Western,12,Pacific,0,1,1.5,5.5,1.0,158,159,158,159,1,1,0,0,4,dog cover | favorite win,5,under,1,1
132024692,13,2024,15,2025-01-14 00:00:00,147,Tampa Bay,2,Eastern,9,Atlantic,142,Boston,2,Eastern,9,Atlantic,2,6,1.5,5.5,8.0,147,142,142,147,1,1,0,0,2,dog win and cover,6,over,1,1
132024693,13,2024,15,2025-01-14 00:00:00,151,Dallas,3,Western,10,Central,148,Toronto,2,Eastern,9,Atlantic,4,1,1.5,5.5,5.0,151,148,151,148,0,0,0,0,3,favorite win and cover,5,under,1,1
132024694,13,2024,15,2025-01-14 00:00:00,160,San Jose,3,Western,12,Pacific,144,Detroit,2,Eastern,9,Atlantic,6,3,1.5,5.5,9.0,144,160,160,144,0,0,0,0,2,dog win and cover,6,over,1,1
132024695,13,2024,15,2025-01-14 00:00:00,164,Seattle,3,Western,12,Pacific,139,Pittsburgh,2,Eastern,22,Metropolitan,4,2,1.5,6.0,6.0,139,164,164,139,0,0,0,0,2,dog win and cover,0,push,1,1
132024696,13,2024,15,2025-01-14 00:00:00,162,Anaheim,3,Western,12,Pacific,140,Washington,2,Eastern,22,Metropolitan,0,3,1.5,6.0,3.0,140,162,140,162,0,0,0,0,3,favorite win and cover,5,under,1,1
132024697,13,2024,15,2025-01-14 00:00:00,134,Philadelphia,2,Eastern,22,Metropolitan,141,Columbus,2,Eastern,22,Metropolitan,2,3,1.5,6.5,5.0,134,141,141,134,1,1,1,1,2,dog win and cover,5,under,1,1
132024698,13,2024,15,2025-01-14 00:00:00,149,Florida,2,Eastern,9,Atlantic,136,New Jersey,2,Eastern,22,Metropolitan,2,1,1.5,6.0,3.0,136,149,149,136,1,0,1,1,2,dog win and cover,5,under,1,1
132024699,13,2024,15,2025-01-14 00:00:00,146,Ottawa,2,Eastern,9,Atlantic,137,New York-I,2,Eastern,22,Metropolitan,2,0,1.5,5.5,2.0,137,146,146,137,1,0,0,0,2,dog win and cover,5,under,1,1
132024700,13,2024,15,2025-01-14 00:00:00,157,Calgary,3,Western,12,Pacific,153,St. Louis,3,Western,10,Central,1,2,1.5,6.0,3.0,153,157,153,157,1,0,0,0,4,dog cover | favorite win,5,under,1,1
132024701,13,2024,15,2025-01-14 00:00:00,163,Vegas,3,Western,12,Pacific,154,Nashville,3,Western,10,Central,3,5,1.5,6.0,8.0,163,154,154,163,1,0,0,0,2,dog win and cover,6,over,1,1
132024702,13,2024,15,2025-01-14 00:00:00,161,Vancouver,3,Western,12,Pacific,155,Winnipeg,3,Western,10,Central,1,6,1.5,5.5,7.0,155,161,155,161,1,0,0,0,3,favorite win and cover,6,over,1,1
132024703,13,2024,15,2025-01-14 00:00:00,138,New York-R,2,Eastern,22,Metropolitan,152,Colorado,3,Western,10,Central,2,3,1.5,6.5,5.0,152,138,152,138,0,0,1,0,4,dog cover | favorite win,5,under,1,1
132024704,13,2024,15,2025-01-14 00:00:00,145,Montreal,2,Eastern,9,Atlantic,165,Utah,3,Western,10,Central,5,3,1.5,6.0,8.0,165,145,145,165,0,0,0,0,2,dog win and cover,6,over,1,1
132024705,13,2024,15,2025-01-15 00:00:00,135,Carolina,2,Eastern,22,Metropolitan,143,Buffalo,2,Eastern,9,Atlantic,2,4,1.5,6.0,6.0,135,143,143,135,1,0,0,0,2,dog win and cover,0,push,1,1
132024706,13,2024,15,2025-01-15 00:00:00,158,Edomonton,3,Western,12,Pacific,156,Minnesota,3,Western,10,Central,5,3,1.5,6.0,8.0,158,156,158,156,1,0,0,0,3,favorite win and cover,6,over,1,1
132024707,13,2024,15,2025-01-16 00:00:00,136,New Jersey,2,Eastern,22,Metropolitan,148,Toronto,2,Eastern,9,Atlantic,3,4,1.5,5.5,7.0,136,148,148,136,1,0,1,0,2,dog win and cover,6,over,1,1
132024708,13,2024,15,2025-01-16 00:00:00,140,Washington,2,Eastern,22,Metropolitan,146,Ottawa,2,Eastern,9,Atlantic,1,0,1.5,5.5,1.0,-1,-1,140,146,1,0,1,0,8,pick,5,under,1,1
132024709,13,2024,15,2025-01-16 00:00:00,162,Anaheim,3,Western,12,Pacific,147,Tampa Bay,2,Eastern,9,Atlantic,3,4,1.5,6.5,7.0,147,162,147,162,0,0,1,1,4,dog cover | favorite win,6,over,1,1
132024710,13,2024,15,2025-01-16 00:00:00,144,Detroit,2,Eastern,9,Atlantic,149,Florida,2,Eastern,9,Atlantic,5,2,1.5,5.5,7.0,149,144,144,149,1,1,0,0,2,dog win and cover,6,over,1,1
132024711,13,2024,15,2025-01-16 00:00:00,160,San Jose,3,Western,12,Pacific,141,Columbus,2,Eastern,22,Metropolitan,1,4,1.5,6.0,5.0,141,160,141,160,0,0,0,0,3,favorite win and cover,5,under,1,1
132024712,13,2024,15,2025-01-16 00:00:00,134,Philadelphia,2,Eastern,22,Metropolitan,137,New York-I,2,Eastern,22,Metropolitan,5,3,1.5,5.5,8.0,137,134,134,137,1,1,0,0,2,dog win and cover,6,over,1,1
132024713,13,2024,15,2025-01-16 00:00:00,157,Calgary,3,Western,12,Pacific,153,St. Louis,3,Western,10,Central,1,4,1.5,5.5,5.0,153,157,153,157,1,0,0,0,3,favorite win and cover,5,under,1,1
132024714,13,2024,15,2025-01-16 00:00:00,150,Chicago,3,Western,10,Central,154,Nashville,3,Western,10,Central,2,3,1.5,6.0,5.0,154,150,154,150,1,1,1,1,4,dog cover | favorite win,5,under,1,1
132024715,13,2024,15,2025-01-16 00:00:00,145,Montreal,2,Eastern,9,Atlantic,151,Dallas,3,Western,10,Central,3,1,1.5,6.0,4.0,151,145,145,151,0,0,0,0,2,dog win and cover,5,under,1,1
132024716,13,2024,15,2025-01-16 00:00:00,164,Seattle,3,Western,12,Pacific,155,Winnipeg,3,Western,10,Central,1,2,1.5,5.5,3.0,155,164,155,164,1,0,0,0,4,dog cover | favorite win,5,under,1,1
132024717,13,2024,15,2025-01-16 00:00:00,138,New York-R,2,Eastern,22,Metropolitan,165,Utah,3,Western,10,Central,5,3,1.5,6.0,8.0,165,138,138,165,0,0,0,0,2,dog win and cover,6,over,1,1
132024718,13,2024,15,2025-01-16 00:00:00,158,Edomonton,3,Western,12,Pacific,152,Colorado,3,Western,10,Central,4,3,1.5,6.5,7.0,152,158,158,152,1,0,0,0,2,dog win and cover,6,over,1,1
132024719,13,2024,15,2025-01-16 00:00:00,159,Los Angeles,3,Western,12,Pacific,161,Vancouver,3,Western,12,Pacific,5,1,1.5,5.5,6.0,-1,-1,159,161,1,1,0,0,8,pick,6,over,1,1
132024720,13,2024,15,2025-01-17 00:00:00,139,Pittsburgh,2,Eastern,22,Metropolitan,143,Buffalo,2,Eastern,9,Atlantic,5,2,1.5,6.0,7.0,143,139,139,143,1,0,0,0,2,dog win and cover,6,over,1,1
132024721,13,2024,15,2025-01-17 00:00:00,163,Vegas,3,Western,12,Pacific,135,Carolina,2,Eastern,22,Metropolitan,2,3,1.5,6.0,5.0,135,163,135,163,0,0,0,0,4,dog cover | favorite win,5,under,1,1
132024722,13,2024,15,2025-01-18 00:00:00,134,Philadelphia,2,Eastern,22,Metropolitan,136,New Jersey,2,Eastern,22,Metropolitan,3,1,1.5,6.0,4.0,136,134,134,136,1,1,0,0,2,dog win and cover,5,under,1,1
132024723,13,2024,15,2025-01-18 00:00:00,142,Boston,2,Eastern,9,Atlantic,146,Ottawa,2,Eastern,9,Atlantic,5,6,1.5,5.5,11.0,146,142,146,142,1,1,1,1,4,dog cover | favorite win,6,over,1,1
132024724,13,2024,15,2025-01-18 00:00:00,151,Dallas,3,Western,10,Central,152,Colorado,3,Western,10,Central,3,6,1.5,6.0,9.0,152,151,152,151,1,1,0,0,3,favorite win and cover,6,over,1,1
132024725,13,2024,15,2025-01-18 00:00:00,162,Anaheim,3,Western,12,Pacific,149,Florida,2,Eastern,9,Atlantic,0,3,1.5,6.0,3.0,149,162,149,162,0,0,0,0,3,favorite win and cover,5,under,1,1
132024726,13,2024,15,2025-01-18 00:00:00,148,Toronto,2,Eastern,9,Atlantic,145,Montreal,2,Eastern,9,Atlantic,7,3,1.5,6.0,10.0,148,145,148,145,1,1,0,0,3,favorite win and cover,6,over,1,1
132024727,13,2024,15,2025-01-18 00:00:00,144,Detroit,2,Eastern,9,Atlantic,147,Tampa Bay,2,Eastern,9,Atlantic,1,5,1.5,6.0,6.0,147,144,147,144,1,1,0,0,3,favorite win and cover,0,push,1,1
132024728,13,2024,15,2025-01-18 00:00:00,141,Columbus,2,Eastern,22,Metropolitan,138,New York-R,2,Eastern,22,Metropolitan,0,1,1.5,6.5,1.0,138,141,138,141,1,1,1,1,4,dog cover | favorite win,5,under,1,1
132024729,13,2024,15,2025-01-18 00:00:00,139,Pittsburgh,2,Eastern,22,Metropolitan,140,Washington,2,Eastern,22,Metropolitan,1,4,1.5,6.0,5.0,140,139,140,139,1,1,0,0,3,favorite win and cover,5,under,1,1
132024730,13,2024,15,2025-01-18 00:00:00,157,Calgary,3,Western,12,Pacific,155,Winnipeg,3,Western,10,Central,3,1,1.5,5.5,4.0,155,157,157,155,1,0,0,0,2,dog win and cover,5,under,1,1
132024731,13,2024,15,2025-01-18 00:00:00,160,San Jose,3,Western,12,Pacific,137,New York-I,2,Eastern,22,Metropolitan,1,4,1.5,5.5,5.0,137,160,137,160,0,0,0,0,3,favorite win and cover,5,under,1,1
132024732,13,2024,15,2025-01-18 00:00:00,163,Vegas,3,Western,12,Pacific,150,Chicago,3,Western,10,Central,3,5,1.5,6.5,8.0,163,150,150,163,1,0,0,0,2,dog win and cover,6,over,1,1
132024733,13,2024,15,2025-01-18 00:00:00,156,Minnesota,3,Western,10,Central,154,Nashville,3,Western,10,Central,2,6,1.5,5.5,8.0,154,156,154,156,1,1,0,0,3,favorite win and cover,6,over,1,1
132024734,13,2024,15,2025-01-18 00:00:00,153,St. Louis,3,Western,10,Central,165,Utah,3,Western,10,Central,2,4,1.5,6.0,6.0,165,153,165,153,1,1,0,0,3,favorite win and cover,0,push,1,1
132024735,13,2024,15,2025-01-18 00:00:00,158,Edomonton,3,Western,12,Pacific,161,Vancouver,3,Western,12,Pacific,2,3,1.5,6.0,5.0,158,161,161,158,1,1,0,0,2,dog win and cover,5,under,1,1
132024736,13,2024,15,2025-01-18 00:00:00,159,Los Angeles,3,Western,12,Pacific,164,Seattle,3,Western,12,Pacific,2,4,1.5,5.5,6.0,159,164,164,159,1,1,0,0,2,dog win and cover,6,over,1,1
132024737,13,2024,15,2025-01-19 00:00:00,146,Ottawa,2,Eastern,9,Atlantic,136,New Jersey,2,Eastern,22,Metropolitan,2,1,1.5,5.5,3.0,136,146,146,136,1,0,0,0,2,dog win and cover,5,under,1,1
132024738,13,2024,15,2025-01-19 00:00:00,138,New York-R,2,Eastern,22,Metropolitan,145,Montreal,2,Eastern,9,Atlantic,4,5,1.5,6.5,9.0,138,145,145,138,1,0,1,0,2,dog win and cover,6,over,1,1
